sample_set,variant,seed,method,selected_model,count,ratio
round2_selection_small,line_difference_band,18,line_difference_band_hard_top1,CrossFormer,327,0.0654
round2_selection_small,line_difference_band,18,line_difference_band_hard_top1,DLinear,2171,0.4342
round2_selection_small,line_difference_band,18,line_difference_band_hard_top1,ES,1431,0.2862
round2_selection_small,line_difference_band,18,line_difference_band_hard_top1,NaiveForecaster,256,0.0512
round2_selection_small,line_difference_band,18,line_difference_band_hard_top1,PatchTST,815,0.163
round2_selection_small,line_difference_band,18,line_difference_band_raw_soft_fusion,CrossFormer,327,0.0654
round2_selection_small,line_difference_band,18,line_difference_band_raw_soft_fusion,DLinear,2171,0.4342
round2_selection_small,line_difference_band,18,line_difference_band_raw_soft_fusion,ES,1431,0.2862
round2_selection_small,line_difference_band,18,line_difference_band_raw_soft_fusion,NaiveForecaster,256,0.0512
round2_selection_small,line_difference_band,18,line_difference_band_raw_soft_fusion,PatchTST,815,0.163
round2_selection_small,line_only,16,line_only_hard_top1,CrossFormer,408,0.0816
round2_selection_small,line_only,16,line_only_hard_top1,DLinear,2253,0.4506
round2_selection_small,line_only,16,line_only_hard_top1,ES,148,0.0296
round2_selection_small,line_only,16,line_only_hard_top1,NaiveForecaster,263,0.0526
round2_selection_small,line_only,16,line_only_hard_top1,PatchTST,1928,0.3856
round2_selection_small,line_only,16,line_only_raw_soft_fusion,CrossFormer,408,0.0816
round2_selection_small,line_only,16,line_only_raw_soft_fusion,DLinear,2253,0.4506
round2_selection_small,line_only,16,line_only_raw_soft_fusion,ES,148,0.0296
round2_selection_small,line_only,16,line_only_raw_soft_fusion,NaiveForecaster,263,0.0526
round2_selection_small,line_only,16,line_only_raw_soft_fusion,PatchTST,1928,0.3856
round2_selection_small,line_only,17,line_only_hard_top1,CrossFormer,369,0.0738
round2_selection_small,line_only,17,line_only_hard_top1,DLinear,2006,0.4012
round2_selection_small,line_only,17,line_only_hard_top1,ES,1492,0.2984
round2_selection_small,line_only,17,line_only_hard_top1,NaiveForecaster,190,0.038
round2_selection_small,line_only,17,line_only_hard_top1,PatchTST,943,0.1886
round2_selection_small,line_only,17,line_only_raw_soft_fusion,CrossFormer,369,0.0738
round2_selection_small,line_only,17,line_only_raw_soft_fusion,DLinear,2006,0.4012
round2_selection_small,line_only,17,line_only_raw_soft_fusion,ES,1492,0.2984
round2_selection_small,line_only,17,line_only_raw_soft_fusion,NaiveForecaster,190,0.038
round2_selection_small,line_only,17,line_only_raw_soft_fusion,PatchTST,943,0.1886
round2_selection_small,line_only,18,line_only_hard_top1,CrossFormer,382,0.0764
round2_selection_small,line_only,18,line_only_hard_top1,DLinear,2199,0.4398
round2_selection_small,line_only,18,line_only_hard_top1,ES,1545,0.309
round2_selection_small,line_only,18,line_only_hard_top1,NaiveForecaster,152,0.0304
round2_selection_small,line_only,18,line_only_hard_top1,PatchTST,722,0.1444
round2_selection_small,line_only,18,line_only_raw_soft_fusion,CrossFormer,382,0.0764
round2_selection_small,line_only,18,line_only_raw_soft_fusion,DLinear,2199,0.4398
round2_selection_small,line_only,18,line_only_raw_soft_fusion,ES,1545,0.309
round2_selection_small,line_only,18,line_only_raw_soft_fusion,NaiveForecaster,152,0.0304
round2_selection_small,line_only,18,line_only_raw_soft_fusion,PatchTST,722,0.1444
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,CrossFormer,439,0.0878
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,DLinear,1865,0.373
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,ES,1680,0.336
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,NaiveForecaster,231,0.0462
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,PatchTST,785,0.157
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,CrossFormer,439,0.0878
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,DLinear,1865,0.373
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,ES,1680,0.336
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,231,0.0462
round2_selection_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,PatchTST,785,0.157
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,CrossFormer,357,0.0714
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,DLinear,1991,0.3982
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,ES,160,0.032
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,NaiveForecaster,1636,0.3272
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,PatchTST,856,0.1712
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,CrossFormer,357,0.0714
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,DLinear,1991,0.3982
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,ES,160,0.032
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,1636,0.3272
round2_selection_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,PatchTST,856,0.1712
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,CrossFormer,251,0.0502
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,DLinear,2207,0.4414
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,ES,1733,0.3466
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,NaiveForecaster,135,0.027
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,PatchTST,674,0.1348
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,CrossFormer,251,0.0502
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,DLinear,2207,0.4414
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,ES,1733,0.3466
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,135,0.027
round2_selection_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,PatchTST,674,0.1348
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,CrossFormer,366,0.0732
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,DLinear,2139,0.4278
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,ES,1418,0.2836
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,NaiveForecaster,300,0.06
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,PatchTST,777,0.1554
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,CrossFormer,366,0.0732
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,DLinear,2139,0.4278
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,ES,1418,0.2836
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,300,0.06
round2_selection_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,PatchTST,777,0.1554
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,CrossFormer,240,0.048
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,DLinear,2083,0.4166
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,ES,1367,0.2734
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,NaiveForecaster,362,0.0724
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,PatchTST,948,0.1896
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,CrossFormer,240,0.048
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,DLinear,2083,0.4166
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,ES,1367,0.2734
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,362,0.0724
round2_selection_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,PatchTST,948,0.1896
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,CrossFormer,360,0.072
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,DLinear,2065,0.413
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,ES,1560,0.312
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,NaiveForecaster,246,0.0492
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,PatchTST,769,0.1538
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,CrossFormer,360,0.072
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,DLinear,2065,0.413
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,ES,1560,0.312
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,246,0.0492
round2_selection_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,PatchTST,769,0.1538
round2_test_small,current_rgb_3view,16,current_rgb_3view_hard_top1,CrossFormer,365,0.073
round2_test_small,current_rgb_3view,16,current_rgb_3view_hard_top1,DLinear,469,0.0938
round2_test_small,current_rgb_3view,16,current_rgb_3view_hard_top1,ES,1852,0.3704
round2_test_small,current_rgb_3view,16,current_rgb_3view_hard_top1,NaiveForecaster,490,0.098
round2_test_small,current_rgb_3view,16,current_rgb_3view_hard_top1,PatchTST,1824,0.3648
round2_test_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,CrossFormer,365,0.073
round2_test_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,DLinear,469,0.0938
round2_test_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,ES,1852,0.3704
round2_test_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,NaiveForecaster,490,0.098
round2_test_small,current_rgb_3view,16,current_rgb_3view_raw_soft_fusion,PatchTST,1824,0.3648
round2_test_small,current_rgb_3view,17,current_rgb_3view_hard_top1,CrossFormer,137,0.0274
round2_test_small,current_rgb_3view,17,current_rgb_3view_hard_top1,DLinear,406,0.0812
round2_test_small,current_rgb_3view,17,current_rgb_3view_hard_top1,ES,711,0.1422
round2_test_small,current_rgb_3view,17,current_rgb_3view_hard_top1,NaiveForecaster,1930,0.386
round2_test_small,current_rgb_3view,17,current_rgb_3view_hard_top1,PatchTST,1816,0.3632
round2_test_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,CrossFormer,137,0.0274
round2_test_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,DLinear,406,0.0812
round2_test_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,ES,711,0.1422
round2_test_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,NaiveForecaster,1930,0.386
round2_test_small,current_rgb_3view,17,current_rgb_3view_raw_soft_fusion,PatchTST,1816,0.3632
round2_test_small,current_rgb_3view,18,current_rgb_3view_hard_top1,CrossFormer,306,0.0612
round2_test_small,current_rgb_3view,18,current_rgb_3view_hard_top1,DLinear,468,0.0936
round2_test_small,current_rgb_3view,18,current_rgb_3view_hard_top1,ES,2070,0.414
round2_test_small,current_rgb_3view,18,current_rgb_3view_hard_top1,NaiveForecaster,477,0.0954
round2_test_small,current_rgb_3view,18,current_rgb_3view_hard_top1,PatchTST,1679,0.3358
round2_test_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,CrossFormer,306,0.0612
round2_test_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,DLinear,468,0.0936
round2_test_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,ES,2070,0.414
round2_test_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,NaiveForecaster,477,0.0954
round2_test_small,current_rgb_3view,18,current_rgb_3view_raw_soft_fusion,PatchTST,1679,0.3358
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,CrossFormer,289,0.0578
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,DLinear,434,0.0868
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,ES,553,0.1106
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,NaiveForecaster,599,0.1198
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_hard_top1,PatchTST,3125,0.625
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,CrossFormer,289,0.0578
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,DLinear,434,0.0868
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,ES,553,0.1106
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,599,0.1198
round2_test_small,fft_absolute_energy,16,fft_absolute_energy_raw_soft_fusion,PatchTST,3125,0.625
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,CrossFormer,163,0.0326
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,DLinear,335,0.067
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,ES,627,0.1254
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,NaiveForecaster,1911,0.3822
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_hard_top1,PatchTST,1964,0.3928
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,CrossFormer,163,0.0326
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,DLinear,335,0.067
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,ES,627,0.1254
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,1911,0.3822
round2_test_small,fft_absolute_energy,17,fft_absolute_energy_raw_soft_fusion,PatchTST,1964,0.3928
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,CrossFormer,341,0.0682
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,DLinear,403,0.0806
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,ES,611,0.1222
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,NaiveForecaster,1914,0.3828
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_hard_top1,PatchTST,1731,0.3462
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,CrossFormer,341,0.0682
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,DLinear,403,0.0806
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,ES,611,0.1222
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,NaiveForecaster,1914,0.3828
round2_test_small,fft_absolute_energy,18,fft_absolute_energy_raw_soft_fusion,PatchTST,1731,0.3462
round2_test_small,line_difference_band,16,line_difference_band_hard_top1,CrossFormer,1734,0.3468
round2_test_small,line_difference_band,16,line_difference_band_hard_top1,DLinear,677,0.1354
round2_test_small,line_difference_band,16,line_difference_band_hard_top1,ES,141,0.0282
round2_test_small,line_difference_band,16,line_difference_band_hard_top1,NaiveForecaster,675,0.135
round2_test_small,line_difference_band,16,line_difference_band_hard_top1,PatchTST,1773,0.3546
round2_test_small,line_difference_band,16,line_difference_band_raw_soft_fusion,CrossFormer,1734,0.3468
round2_test_small,line_difference_band,16,line_difference_band_raw_soft_fusion,DLinear,677,0.1354
round2_test_small,line_difference_band,16,line_difference_band_raw_soft_fusion,ES,141,0.0282
round2_test_small,line_difference_band,16,line_difference_band_raw_soft_fusion,NaiveForecaster,675,0.135
round2_test_small,line_difference_band,16,line_difference_band_raw_soft_fusion,PatchTST,1773,0.3546
round2_test_small,line_difference_band,17,line_difference_band_hard_top1,CrossFormer,1554,0.3108
round2_test_small,line_difference_band,17,line_difference_band_hard_top1,DLinear,629,0.1258
round2_test_small,line_difference_band,17,line_difference_band_hard_top1,ES,201,0.0402
round2_test_small,line_difference_band,17,line_difference_band_hard_top1,NaiveForecaster,712,0.1424
round2_test_small,line_difference_band,17,line_difference_band_hard_top1,PatchTST,1904,0.3808
round2_test_small,line_difference_band,17,line_difference_band_raw_soft_fusion,CrossFormer,1554,0.3108
round2_test_small,line_difference_band,17,line_difference_band_raw_soft_fusion,DLinear,629,0.1258
round2_test_small,line_difference_band,17,line_difference_band_raw_soft_fusion,ES,201,0.0402
round2_test_small,line_difference_band,17,line_difference_band_raw_soft_fusion,NaiveForecaster,712,0.1424
round2_test_small,line_difference_band,17,line_difference_band_raw_soft_fusion,PatchTST,1904,0.3808
round2_test_small,line_difference_band,18,line_difference_band_hard_top1,CrossFormer,215,0.043
round2_test_small,line_difference_band,18,line_difference_band_hard_top1,DLinear,735,0.147
round2_test_small,line_difference_band,18,line_difference_band_hard_top1,ES,1675,0.335
round2_test_small,line_difference_band,18,line_difference_band_hard_top1,NaiveForecaster,625,0.125
round2_test_small,line_difference_band,18,line_difference_band_hard_top1,PatchTST,1750,0.35
round2_test_small,line_difference_band,18,line_difference_band_raw_soft_fusion,CrossFormer,215,0.043
round2_test_small,line_difference_band,18,line_difference_band_raw_soft_fusion,DLinear,735,0.147
round2_test_small,line_difference_band,18,line_difference_band_raw_soft_fusion,ES,1675,0.335
round2_test_small,line_difference_band,18,line_difference_band_raw_soft_fusion,NaiveForecaster,625,0.125
round2_test_small,line_difference_band,18,line_difference_band_raw_soft_fusion,PatchTST,1750,0.35
round2_test_small,line_only,16,line_only_hard_top1,CrossFormer,291,0.0582
round2_test_small,line_only,16,line_only_hard_top1,DLinear,716,0.1432
round2_test_small,line_only,16,line_only_hard_top1,ES,372,0.0744
round2_test_small,line_only,16,line_only_hard_top1,NaiveForecaster,606,0.1212
round2_test_small,line_only,16,line_only_hard_top1,PatchTST,3015,0.603
round2_test_small,line_only,16,line_only_raw_soft_fusion,CrossFormer,291,0.0582
round2_test_small,line_only,16,line_only_raw_soft_fusion,DLinear,716,0.1432
round2_test_small,line_only,16,line_only_raw_soft_fusion,ES,372,0.0744
round2_test_small,line_only,16,line_only_raw_soft_fusion,NaiveForecaster,606,0.1212
round2_test_small,line_only,16,line_only_raw_soft_fusion,PatchTST,3015,0.603
round2_test_small,line_only,17,line_only_hard_top1,CrossFormer,140,0.028
round2_test_small,line_only,17,line_only_hard_top1,DLinear,552,0.1104
round2_test_small,line_only,17,line_only_hard_top1,ES,1872,0.3744
round2_test_small,line_only,17,line_only_hard_top1,NaiveForecaster,541,0.1082
round2_test_small,line_only,17,line_only_hard_top1,PatchTST,1895,0.379
round2_test_small,line_only,17,line_only_raw_soft_fusion,CrossFormer,140,0.028
round2_test_small,line_only,17,line_only_raw_soft_fusion,DLinear,552,0.1104
round2_test_small,line_only,17,line_only_raw_soft_fusion,ES,1872,0.3744
round2_test_small,line_only,17,line_only_raw_soft_fusion,NaiveForecaster,541,0.1082
round2_test_small,line_only,17,line_only_raw_soft_fusion,PatchTST,1895,0.379
round2_test_small,line_only,18,line_only_hard_top1,CrossFormer,367,0.0734
round2_test_small,line_only,18,line_only_hard_top1,DLinear,606,0.1212
round2_test_small,line_only,18,line_only_hard_top1,ES,1822,0.3644
round2_test_small,line_only,18,line_only_hard_top1,NaiveForecaster,504,0.1008
round2_test_small,line_only,18,line_only_hard_top1,PatchTST,1701,0.3402
round2_test_small,line_only,18,line_only_raw_soft_fusion,CrossFormer,367,0.0734
round2_test_small,line_only,18,line_only_raw_soft_fusion,DLinear,606,0.1212
round2_test_small,line_only,18,line_only_raw_soft_fusion,ES,1822,0.3644
round2_test_small,line_only,18,line_only_raw_soft_fusion,NaiveForecaster,504,0.1008
round2_test_small,line_only,18,line_only_raw_soft_fusion,PatchTST,1701,0.3402
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,CrossFormer,250,0.05
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,DLinear,354,0.0708
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,ES,1999,0.3998
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,NaiveForecaster,564,0.1128
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,PatchTST,1833,0.3666
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,CrossFormer,250,0.05
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,DLinear,354,0.0708
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,ES,1999,0.3998
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,564,0.1128
round2_test_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,PatchTST,1833,0.3666
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,CrossFormer,217,0.0434
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,DLinear,435,0.087
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,ES,345,0.069
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,NaiveForecaster,2155,0.431
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,PatchTST,1848,0.3696
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,CrossFormer,217,0.0434
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,DLinear,435,0.087
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,ES,345,0.069
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,2155,0.431
round2_test_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,PatchTST,1848,0.3696
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,CrossFormer,290,0.058
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,DLinear,570,0.114
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,ES,2145,0.429
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,NaiveForecaster,443,0.0886
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_hard_top1,PatchTST,1552,0.3104
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,CrossFormer,290,0.058
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,DLinear,570,0.114
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,ES,2145,0.429
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,443,0.0886
round2_test_small,spatial_panel_3view,18,spatial_panel_3view_raw_soft_fusion,PatchTST,1552,0.3104
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,CrossFormer,243,0.0486
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,DLinear,591,0.1182
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,ES,1711,0.3422
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,NaiveForecaster,605,0.121
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_hard_top1,PatchTST,1850,0.37
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,CrossFormer,243,0.0486
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,DLinear,591,0.1182
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,ES,1711,0.3422
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,605,0.121
round2_test_small,top3fold_period_layout,16,top3fold_period_layout_raw_soft_fusion,PatchTST,1850,0.37
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,CrossFormer,249,0.0498
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,DLinear,586,0.1172
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,ES,1527,0.3054
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,NaiveForecaster,803,0.1606
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_hard_top1,PatchTST,1835,0.367
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,CrossFormer,249,0.0498
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,DLinear,586,0.1172
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,ES,1527,0.3054
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,803,0.1606
round2_test_small,top3fold_period_layout,17,top3fold_period_layout_raw_soft_fusion,PatchTST,1835,0.367
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,CrossFormer,352,0.0704
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,DLinear,508,0.1016
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,ES,1838,0.3676
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,NaiveForecaster,569,0.1138
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_hard_top1,PatchTST,1733,0.3466
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,CrossFormer,352,0.0704
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,DLinear,508,0.1016
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,ES,1838,0.3676
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,NaiveForecaster,569,0.1138
round2_test_small,top3fold_period_layout,18,top3fold_period_layout_raw_soft_fusion,PatchTST,1733,0.3466
